time,n_iter,distance,n_round,sigma,sigma_GKP,sigma_idle,with_info,method,X_err_rate,Z_err_rate,Y_err_rate,avg_n_measure
260512_132757,10000,5,5,0.0000,0.2133,0.0000,True,adaptive_global_joint_success_one_zero_old,0.041700000000000,0.037900000000000,0.003200000000000,41.9928
260512_132833,10000,5,5,0.0000,0.2267,0.0000,True,adaptive_global_joint_success_one_zero_old,0.092200000000000,0.088200000000000,0.013600000000000,51.5316
260512_132836,10000,5,5,0.0000,0.2400,0.0000,True,adaptive_global_joint_success_one_zero_old,0.152500000000000,0.156500000000000,0.041200000000000,61.176
260512_132744,50000,5,5,0.0000,0.1733,0.0000,True,adaptive_global_joint_success_one_zero_old,0.000240000000000,0.000280000000000,0.000000000000000,14.53032
260512_132756,50000,5,5,0.0000,0.1867,0.0000,True,adaptive_global_joint_success_one_zero_old,0.002300000000000,0.002480000000000,0.000000000000000,22.14912
260512_132919,100000,5,5,0.0600,0.0000,0.0600,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,1.87392
260512_132930,100000,5,5,0.0667,0.0000,0.0667,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,4.97616
260512_132959,100000,5,5,0.0733,0.0000,0.0733,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,9.69708
260512_133021,100000,5,5,0.0800,0.0000,0.0800,True,adaptive_global_joint_success_one_zero_old,0.000160000000000,0.000210000000000,0.000000000000000,15.12888
260512_133423,10000,5,5,0.1000,0.0000,0.1000,True,adaptive_global_joint_success_one_zero_old,0.056500000000000,0.053800000000000,0.002800000000000,38.8476
260512_133442,10000,5,5,0.1067,0.0000,0.1067,True,adaptive_global_joint_success_one_zero_old,0.120300000000000,0.126100000000000,0.023100000000000,49.836
260512_133451,10000,5,5,0.1133,0.0000,0.1133,True,adaptive_global_joint_success_one_zero_old,0.189600000000000,0.189700000000000,0.063000000000000,61.0452
260512_133343,50000,5,5,0.0867,0.0000,0.0867,True,adaptive_global_joint_success_one_zero_old,0.002600000000000,0.002520000000000,0.000000000000000,21.42864
260512_133504,10000,5,5,0.1200,0.0000,0.1200,True,adaptive_global_joint_success_one_zero_old,0.224600000000000,0.229300000000000,0.133600000000000,71.8908
260512_133353,50000,5,5,0.0933,0.0000,0.0933,True,adaptive_global_joint_success_one_zero_old,0.016560000000000,0.014840000000000,0.000380000000000,29.5116
260512_133628,50000,5,5,0.0867,0.0867,0.0867,True,adaptive_global_joint_success_one_zero_old,0.022080000000000,0.023300000000000,0.000500000000000,33.29856
260512_133530,100000,5,5,0.0600,0.0600,0.0600,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,4.3254
260512_133911,10000,5,5,0.1000,0.1000,0.1000,True,adaptive_global_joint_success_one_zero_old,0.161100000000000,0.159100000000000,0.041300000000000,57.4464
260512_133551,100000,5,5,0.0667,0.0667,0.0667,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000010000000000,0.000000000000000,9.44736
260512_133609,100000,5,5,0.0733,0.0733,0.0733,True,adaptive_global_joint_success_one_zero_old,0.000250000000000,0.000330000000000,0.000000000000000,15.66972
260512_133953,10000,5,5,0.1067,0.1067,0.1067,True,adaptive_global_joint_success_one_zero_old,0.220400000000000,0.222100000000000,0.109000000000000,70.2432
260512_133755,50000,5,5,0.0933,0.0933,0.0933,True,adaptive_global_joint_success_one_zero_old,0.081920000000000,0.079820000000000,0.008460000000000,44.6928
260512_133617,100000,5,5,0.0800,0.0800,0.0800,True,adaptive_global_joint_success_one_zero_old,0.003780000000000,0.004030000000000,0.000010000000000,23.34024
260512_134004,10000,5,5,0.1133,0.1133,0.1133,True,adaptive_global_joint_success_one_zero_old,0.239700000000000,0.241600000000000,0.174000000000000,80.244
260512_134016,10000,5,5,0.1200,0.1200,0.1200,True,adaptive_global_joint_success_one_zero_old,0.245500000000000,0.251200000000000,0.221300000000000,87.18
260512_135338,10000,7,7,0.0000,0.2000,0.0000,True,adaptive_global_joint_success_one_zero_old,0.016700000000000,0.015100000000000,0.001300000000000,91.4952
260512_135053,50000,7,7,0.0000,0.1733,0.0000,True,adaptive_global_joint_success_one_zero_old,0.000240000000000,0.000200000000000,0.000000000000000,46.92096
260512_135108,50000,7,7,0.0000,0.1867,0.0000,True,adaptive_global_joint_success_one_zero_old,0.002400000000000,0.002500000000000,0.000020000000000,61.94256
260512_135557,10000,7,7,0.0000,0.2133,0.0000,True,adaptive_global_joint_success_one_zero_old,0.073300000000000,0.075100000000000,0.007600000000000,127.9752
260512_134938,100000,7,7,0.0000,0.1200,0.0000,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,1.26
260512_134957,100000,7,7,0.0000,0.1333,0.0000,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,5.36424
260512_135019,100000,7,7,0.0000,0.1467,0.0000,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,14.712
260512_135021,100000,7,7,0.0000,0.1600,0.0000,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000010000000000,0.000000000000000,28.33368
260512_135652,10000,7,7,0.0000,0.2267,0.0000,True,adaptive_global_joint_success_one_zero_old,0.169200000000000,0.160200000000000,0.052800000000000,169.1664
260512_135821,10000,7,7,0.0000,0.2400,0.0000,True,adaptive_global_joint_success_one_zero_old,0.231300000000000,0.227300000000000,0.135700000000000,205.9488
260512_140130,50000,7,7,0.0867,0.0000,0.0867,True,adaptive_global_joint_success_one_zero_old,0.003180000000000,0.003580000000000,0.000020000000000,50.8488
260512_135925,100000,7,7,0.0600,0.0000,0.0600,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,6.84792
260512_140704,10000,7,7,0.1000,0.0000,0.1000,True,adaptive_global_joint_success_one_zero_old,0.102600000000000,0.103400000000000,0.012000000000000,119.6736
260512_140008,100000,7,7,0.0667,0.0000,0.0667,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,15.74496
260512_140028,100000,7,7,0.0733,0.0000,0.0733,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000010000000000,0.000000000000000,25.4556
260512_140227,50000,7,7,0.0933,0.0000,0.0933,True,adaptive_global_joint_success_one_zero_old,0.029020000000000,0.030640000000000,0.000940000000000,79.81248
260512_140058,100000,7,7,0.0800,0.0000,0.0800,True,adaptive_global_joint_success_one_zero_old,0.000170000000000,0.000100000000000,0.000000000000000,34.90872
260512_140844,10000,7,7,0.1067,0.0000,0.1067,True,adaptive_global_joint_success_one_zero_old,0.194000000000000,0.203800000000000,0.069400000000000,166.7568
260512_141003,10000,7,7,0.1133,0.0000,0.1133,True,adaptive_global_joint_success_one_zero_old,0.246500000000000,0.234200000000000,0.164300000000000,212.4696
260512_141053,100000,7,7,0.0600,0.0600,0.0600,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,14.40336
260512_141131,100000,7,7,0.0667,0.0667,0.0667,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,25.43832
260512_141131,100000,7,7,0.0733,0.0733,0.0733,True,adaptive_global_joint_success_one_zero_old,0.000210000000000,0.000210000000000,0.000000000000000,37.27704
260512_141257,50000,7,7,0.0867,0.0867,0.0867,True,adaptive_global_joint_success_one_zero_old,0.042820000000000,0.044160000000000,0.002220000000000,97.02672
260512_141047,10000,7,7,0.1200,0.0000,0.1200,True,adaptive_global_joint_success_one_zero_old,0.252000000000000,0.245900000000000,0.232000000000000,248.9688
260512_141255,100000,7,7,0.0800,0.0800,0.0800,True,adaptive_global_joint_success_one_zero_old,0.005420000000000,0.004710000000000,0.000020000000000,58.43496
260512_142100,10000,7,7,0.1000,0.1000,0.1000,True,adaptive_global_joint_success_one_zero_old,0.230300000000000,0.223800000000000,0.125400000000000,200.5584
260512_142131,10000,7,7,0.1067,0.1067,0.1067,True,adaptive_global_joint_success_one_zero_old,0.250400000000000,0.243400000000000,0.212600000000000,242.9472
260512_141522,50000,7,7,0.0933,0.0933,0.0933,True,adaptive_global_joint_success_one_zero_old,0.146880000000000,0.142980000000000,0.032020000000000,147.57168
260512_142255,10000,7,7,0.1133,0.1133,0.1133,True,adaptive_global_joint_success_one_zero_old,0.257800000000000,0.245000000000000,0.239700000000000,267.9216
260512_142338,10000,7,7,0.1200,0.1200,0.1200,True,adaptive_global_joint_success_one_zero_old,0.255500000000000,0.249100000000000,0.246500000000000,279.108
260512_145923,50000,9,9,0.0000,0.1733,0.0000,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000020000000000,0.000000000000000,59.808
260512_145502,100000,9,9,0.0000,0.1200,0.0000,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,3.6148
260512_145658,100000,9,9,0.0000,0.1333,0.0000,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,14.442
260512_150855,10000,9,9,0.0000,0.2000,0.0000,True,adaptive_global_joint_success_one_zero_old,0.020000000000000,0.023100000000000,0.000700000000000,163.152
260512_145719,100000,9,9,0.0000,0.1467,0.0000,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,33.2364
260512_145859,100000,9,9,0.0000,0.1600,0.0000,True,adaptive_global_joint_success_one_zero_old,0.000010000000000,0.000000000000000,0.000000000000000,48.5088
260512_150437,50000,9,9,0.0000,0.1867,0.0000,True,adaptive_global_joint_success_one_zero_old,0.001360000000000,0.001480000000000,0.000000000000000,100.8952
260512_151044,10000,9,9,0.0000,0.2133,0.0000,True,adaptive_global_joint_success_one_zero_old,0.107800000000000,0.107400000000000,0.018300000000000,258.752
260512_151637,100000,9,9,0.0600,0.0000,0.0600,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,16.1328
260512_151637,100000,9,9,0.0667,0.0000,0.0667,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,28.1088
260512_151840,100000,9,9,0.0733,0.0000,0.0733,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,27.2312
260512_151946,50000,9,9,0.0867,0.0000,0.0867,True,adaptive_global_joint_success_one_zero_old,0.005960000000000,0.005720000000000,0.000080000000000,80.04
260512_151854,100000,9,9,0.0800,0.0000,0.0800,True,adaptive_global_joint_success_one_zero_old,0.000190000000000,0.000170000000000,0.000000000000000,43.1388
260512_152832,10000,9,9,0.1000,0.0000,0.1000,True,adaptive_global_joint_success_one_zero_old,0.161200000000000,0.161000000000000,0.037800000000000,269.1
260512_151113,10000,9,9,0.0000,0.2267,0.0000,True,adaptive_global_joint_success_one_zero_old,0.207900000000000,0.213600000000000,0.108300000000000,368.308
260512_154230,100000,9,9,0.0600,0.0600,0.0600,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,27.0332
260512_154233,100000,9,9,0.0667,0.0667,0.0667,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,27.828
260512_152311,50000,9,9,0.0933,0.0000,0.0933,True,adaptive_global_joint_success_one_zero_old,0.051580000000000,0.053000000000000,0.002920000000000,155.9584
260512_154728,100000,9,9,0.0733,0.0733,0.0733,True,adaptive_global_joint_success_one_zero_old,0.000100000000000,0.000230000000000,0.000000000000000,47.3104
260512_153201,10000,9,9,0.1067,0.0000,0.1067,True,adaptive_global_joint_success_one_zero_old,0.237700000000000,0.233400000000000,0.148900000000000,397.472
260512_151420,10000,9,9,0.0000,0.2400,0.0000,True,adaptive_global_joint_success_one_zero_old,0.247400000000000,0.247400000000000,0.215600000000000,478.648
260512_155233,100000,9,9,0.0800,0.0800,0.0800,True,adaptive_global_joint_success_one_zero_old,0.007870000000000,0.007590000000000,0.000070000000000,98.6616
260512_155338,50000,9,9,0.0867,0.0867,0.0867,True,adaptive_global_joint_success_one_zero_old,0.075480000000000,0.072000000000000,0.006560000000000,205.3456
260512_153806,10000,9,9,0.1133,0.0000,0.1133,True,adaptive_global_joint_success_one_zero_old,0.255200000000000,0.246600000000000,0.227000000000000,520.76
260512_160441,10000,9,9,0.1000,0.1000,0.1000,True,adaptive_global_joint_success_one_zero_old,0.242700000000000,0.248200000000000,0.207200000000000,488.972
260512_153845,10000,9,9,0.1200,0.0000,0.1200,True,adaptive_global_joint_success_one_zero_old,0.251700000000000,0.251200000000000,0.248900000000000,591.408
260512_160607,10000,9,9,0.1067,0.1067,0.1067,True,adaptive_global_joint_success_one_zero_old,0.248800000000000,0.248700000000000,0.242800000000000,577.592
260512_155606,50000,9,9,0.0933,0.0933,0.0933,True,adaptive_global_joint_success_one_zero_old,0.202600000000000,0.199580000000000,0.079100000000000,347.4168
260512_160816,10000,9,9,0.1133,0.1133,0.1133,True,adaptive_global_joint_success_one_zero_old,0.245400000000000,0.252700000000000,0.257500000000000,615.66
260512_161320,10000,9,9,0.1200,0.1200,0.1200,True,adaptive_global_joint_success_one_zero_old,0.245400000000000,0.243900000000000,0.253200000000000,631.756

260514_154659,10000,3,3,0.0000,0.2133,0.0000,True,adaptive_global_joint_success_one_zero,0.012800000000000,0.013700000000000,0.000100000000000,4.9056
260514_154700,10000,3,3,0.0000,0.2000,0.0000,True,adaptive_global_joint_success_one_zero,0.005400000000000,0.003800000000000,0.000100000000000,3.6296
260514_154701,10000,3,3,0.0000,0.2267,0.0000,True,adaptive_global_joint_success_one_zero,0.029300000000000,0.030000000000000,0.001500000000000,6.268
260514_154702,10000,3,3,0.0000,0.2400,0.0000,True,adaptive_global_joint_success_one_zero,0.054600000000000,0.055300000000000,0.005000000000000,7.5292
260514_154648,50000,3,3,0.0000,0.1733,0.0000,True,adaptive_global_joint_success_one_zero,0.000160000000000,0.000180000000000,0.000000000000000,1.54016
260514_154650,50000,3,3,0.0000,0.1867,0.0000,True,adaptive_global_joint_success_one_zero,0.001260000000000,0.001260000000000,0.000000000000000,2.51224
260514_154637,100000,3,3,0.0000,0.1200,0.0000,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.03212
260514_154642,100000,3,3,0.0000,0.1467,0.0000,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000010000000000,0.000000000000000,0.36756
260514_154642,100000,3,3,0.0000,0.1333,0.0000,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.12572
260514_154648,100000,3,3,0.0000,0.1600,0.0000,True,adaptive_global_joint_success_one_zero,0.000040000000000,0.000020000000000,0.000000000000000,0.83924
260514_154721,10000,3,3,0.1067,0.0000,0.1067,True,adaptive_global_joint_success_one_zero,0.049600000000000,0.050100000000000,0.003400000000000,6.8072
260514_154721,10000,3,3,0.1000,0.0000,0.1000,True,adaptive_global_joint_success_one_zero,0.025500000000000,0.025100000000000,0.000400000000000,5.5664
260514_154733,10000,3,3,0.1133,0.0000,0.1133,True,adaptive_global_joint_success_one_zero,0.090900000000000,0.087900000000000,0.014200000000000,8.0384
260514_154733,10000,3,3,0.1200,0.0000,0.1200,True,adaptive_global_joint_success_one_zero,0.124700000000000,0.129600000000000,0.025700000000000,9.1512
260514_154715,50000,3,3,0.0867,0.0000,0.0867,True,adaptive_global_joint_success_one_zero,0.002320000000000,0.002380000000000,0.000020000000000,3.1744
260514_154716,50000,3,3,0.0933,0.0000,0.0933,True,adaptive_global_joint_success_one_zero,0.009240000000000,0.009060000000000,0.000140000000000,4.38176
260514_154751,10000,3,3,0.1000,0.1000,0.1000,True,adaptive_global_joint_success_one_zero,0.064700000000000,0.065700000000000,0.006200000000000,7.3352
260514_154752,10000,3,3,0.1067,0.1067,0.1067,True,adaptive_global_joint_success_one_zero,0.112000000000000,0.101400000000000,0.014800000000000,8.748
260514_154707,100000,3,3,0.0667,0.0000,0.0667,True,adaptive_global_joint_success_one_zero,0.000010000000000,0.000000000000000,0.000000000000000,0.56004
260514_154707,100000,3,3,0.0600,0.0000,0.0600,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.20312
260514_154714,100000,3,3,0.0733,0.0000,0.0733,True,adaptive_global_joint_success_one_zero,0.000010000000000,0.000110000000000,0.000000000000000,1.20192
260514_154714,100000,3,3,0.0800,0.0000,0.0800,True,adaptive_global_joint_success_one_zero,0.000420000000000,0.000410000000000,0.000000000000000,2.09368
260514_154806,10000,3,3,0.1133,0.1133,0.1133,True,adaptive_global_joint_success_one_zero,0.160500000000000,0.160000000000000,0.040700000000000,10.1104
260514_154806,10000,3,3,0.1200,0.1200,0.1200,True,adaptive_global_joint_success_one_zero,0.197300000000000,0.186200000000000,0.078400000000000,11.3404
260514_154745,50000,3,3,0.0867,0.0867,0.0867,True,adaptive_global_joint_success_one_zero,0.011960000000000,0.010680000000000,0.000180000000000,4.6404
260514_154745,50000,3,3,0.0933,0.0933,0.0933,True,adaptive_global_joint_success_one_zero,0.030960000000000,0.030100000000000,0.001280000000000,6.04216
260514_154733,100000,3,3,0.0600,0.0600,0.0600,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.48172
260514_154741,100000,3,3,0.0667,0.0667,0.0667,True,adaptive_global_joint_success_one_zero,0.000030000000000,0.000070000000000,0.000000000000000,1.13632
260514_154741,100000,3,3,0.0733,0.0733,0.0733,True,adaptive_global_joint_success_one_zero,0.000430000000000,0.000420000000000,0.000000000000000,2.11492
260514_154745,100000,3,3,0.0800,0.0800,0.0800,True,adaptive_global_joint_success_one_zero,0.002940000000000,0.003010000000000,0.000000000000000,3.32524
260514_155033,10000,3,3,0.0000,0.2000,0.0000,True,default_tracking,0.027800000000000,0.027600000000000,0.000100000000000,24.0
260514_155033,10000,3,3,0.0000,0.2133,0.0000,True,default_tracking,0.053700000000000,0.052000000000000,0.003600000000000,24.0
260514_155024,50000,3,3,0.0000,0.1733,0.0000,True,default_tracking,0.004760000000000,0.004080000000000,0.000000000000000,24.0
260514_155046,10000,3,3,0.0000,0.2267,0.0000,True,default_tracking,0.084000000000000,0.079400000000000,0.009100000000000,24.0
260514_155046,10000,3,3,0.0000,0.2400,0.0000,True,default_tracking,0.121400000000000,0.118400000000000,0.020000000000000,24.0
260514_155028,50000,3,3,0.0000,0.1867,0.0000,True,default_tracking,0.012760000000000,0.012600000000000,0.000100000000000,24.0
260514_155059,10000,3,3,0.1000,0.0000,0.1000,True,default_tracking,0.044800000000000,0.040900000000000,0.001300000000000,24.0
260514_155100,10000,3,3,0.1067,0.0000,0.1067,True,default_tracking,0.083500000000000,0.073700000000000,0.009000000000000,24.0
260514_155019,100000,3,3,0.0000,0.1200,0.0000,True,default_tracking,0.000000000000000,0.000000000000000,0.000000000000000,24.0
260514_155019,100000,3,3,0.0000,0.1333,0.0000,True,default_tracking,0.000010000000000,0.000010000000000,0.000000000000000,24.0
260514_155027,100000,3,3,0.0000,0.1467,0.0000,True,default_tracking,0.000230000000000,0.000240000000000,0.000000000000000,24.0
260514_155112,10000,3,3,0.1133,0.0000,0.1133,True,default_tracking,0.113000000000000,0.117900000000000,0.017500000000000,24.0
260514_155113,10000,3,3,0.1200,0.0000,0.1200,True,default_tracking,0.162500000000000,0.155700000000000,0.041800000000000,24.0
260514_155027,100000,3,3,0.0000,0.1600,0.0000,True,default_tracking,0.001040000000000,0.001240000000000,0.000020000000000,24.0
260514_155055,50000,3,3,0.0867,0.0000,0.0867,True,default_tracking,0.006320000000000,0.006360000000000,0.000020000000000,24.0
260514_155059,50000,3,3,0.0933,0.0000,0.0933,True,default_tracking,0.019260000000000,0.017920000000000,0.000360000000000,24.0
260514_155129,10000,3,3,0.1000,0.1000,0.1000,True,default_tracking,0.103200000000000,0.100400000000000,0.013600000000000,24.0
260514_155049,100000,3,3,0.0600,0.0000,0.0600,True,default_tracking,0.000000000000000,0.000000000000000,0.000000000000000,24.0
260514_155134,10000,3,3,0.1067,0.1067,0.1067,True,default_tracking,0.152700000000000,0.146900000000000,0.029000000000000,24.0
260514_155049,100000,3,3,0.0667,0.0000,0.0667,True,default_tracking,0.000040000000000,0.000030000000000,0.000000000000000,24.0
260514_155048,100000,3,3,0.0733,0.0000,0.0733,True,default_tracking,0.000240000000000,0.000180000000000,0.000000000000000,24.0
260514_155053,100000,3,3,0.0800,0.0000,0.0800,True,default_tracking,0.001490000000000,0.001400000000000,0.000000000000000,24.0
260514_155140,10000,3,3,0.1133,0.1133,0.1133,True,default_tracking,0.195100000000000,0.182700000000000,0.063500000000000,24.0
260514_155149,10000,3,3,0.1200,0.1200,0.1200,True,default_tracking,0.218100000000000,0.219000000000000,0.099100000000000,24.0
260514_155129,50000,3,3,0.0867,0.0867,0.0867,True,default_tracking,0.026220000000000,0.025240000000000,0.000700000000000,24.0
260514_155131,50000,3,3,0.0933,0.0933,0.0933,True,default_tracking,0.057960000000000,0.058740000000000,0.004100000000000,24.0
260514_155113,100000,3,3,0.0600,0.0600,0.0600,True,default_tracking,0.000030000000000,0.000020000000000,0.000000000000000,24.0
260514_155116,100000,3,3,0.0667,0.0667,0.0667,True,default_tracking,0.000220000000000,0.000370000000000,0.000000000000000,24.0
260514_155126,100000,3,3,0.0800,0.0800,0.0800,True,default_tracking,0.009440000000000,0.008830000000000,0.000090000000000,24.0
260514_155129,100000,3,3,0.0733,0.0733,0.0733,True,default_tracking,0.001750000000000,0.002140000000000,0.000010000000000,24.0
260514_155415,10000,3,3,0.0000,0.2000,0.0000,True,skip_zero,0.002400000000000,0.002400000000000,0.000000000000000,0.0
260514_155417,10000,3,3,0.0000,0.2133,0.0000,True,skip_zero,0.004300000000000,0.004700000000000,0.000000000000000,0.0
260514_155359,50000,3,3,0.0000,0.1733,0.0000,True,skip_zero,0.000040000000000,0.000080000000000,0.000000000000000,0.0
260514_155401,50000,3,3,0.0000,0.1867,0.0000,True,skip_zero,0.000200000000000,0.000580000000000,0.000000000000000,0.0
260514_155429,10000,3,3,0.0000,0.2267,0.0000,True,skip_zero,0.011300000000000,0.011600000000000,0.000200000000000,0.0
260514_155429,10000,3,3,0.0000,0.2400,0.0000,True,skip_zero,0.025100000000000,0.028000000000000,0.000200000000000,0.0
260514_155352,100000,3,3,0.0000,0.1467,0.0000,True,skip_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260514_155353,100000,3,3,0.0000,0.1333,0.0000,True,skip_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260514_155350,100000,3,3,0.0000,0.1200,0.0000,True,skip_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260514_155356,100000,3,3,0.0000,0.1600,0.0000,True,skip_zero,0.000000000000000,0.000010000000000,0.000000000000000,0.0
260514_155440,10000,3,3,0.1067,0.0000,0.1067,True,skip_zero,0.049000000000000,0.047900000000000,0.002800000000000,0.0
260514_155441,10000,3,3,0.1000,0.0000,0.1000,True,skip_zero,0.024000000000000,0.021600000000000,0.000100000000000,0.0
260514_155448,10000,3,3,0.1133,0.0000,0.1133,True,skip_zero,0.085500000000000,0.078900000000000,0.007000000000000,0.0
260514_155451,10000,3,3,0.1200,0.0000,0.1200,True,skip_zero,0.118800000000000,0.126200000000000,0.021400000000000,0.0
260514_155435,50000,3,3,0.0867,0.0000,0.0867,True,skip_zero,0.002280000000000,0.001740000000000,0.000000000000000,0.0
260514_155440,50000,3,3,0.0933,0.0000,0.0933,True,skip_zero,0.008420000000000,0.006980000000000,0.000160000000000,0.0
260514_155511,10000,3,3,0.1000,0.1000,0.1000,True,skip_zero,0.057300000000000,0.051500000000000,0.003200000000000,0.0
260514_155516,10000,3,3,0.1067,0.1067,0.1067,True,skip_zero,0.096200000000000,0.096000000000000,0.011500000000000,0.0
260514_155459,50000,3,3,0.0867,0.0867,0.0867,True,skip_zero,0.009740000000000,0.008880000000000,0.000060000000000,0.0
260514_155432,100000,3,3,0.0800,0.0000,0.0800,True,skip_zero,0.000510000000000,0.000390000000000,0.000000000000000,0.0
260514_155432,100000,3,3,0.0733,0.0000,0.0733,True,skip_zero,0.000040000000000,0.000080000000000,0.000000000000000,0.0
260514_155432,100000,3,3,0.0600,0.0000,0.0600,True,skip_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260514_155432,100000,3,3,0.0667,0.0000,0.0667,True,skip_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260514_155526,10000,3,3,0.1133,0.1133,0.1133,True,skip_zero,0.137000000000000,0.138400000000000,0.027900000000000,0.0
260514_155504,50000,3,3,0.0933,0.0933,0.0933,True,skip_zero,0.025260000000000,0.025300000000000,0.000760000000000,0.0
260514_155529,10000,3,3,0.1200,0.1200,0.1200,True,skip_zero,0.180400000000000,0.177400000000000,0.055900000000000,0.0
260514_155450,100000,3,3,0.0600,0.0600,0.0600,True,skip_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260514_155453,100000,3,3,0.0733,0.0733,0.0733,True,skip_zero,0.000360000000000,0.000300000000000,0.000000000000000,0.0
260514_155453,100000,3,3,0.0667,0.0667,0.0667,True,skip_zero,0.000020000000000,0.000020000000000,0.000000000000000,0.0
260514_155454,100000,3,3,0.0800,0.0800,0.0800,True,skip_zero,0.002340000000000,0.002340000000000,0.000010000000000,0.0
260514_160022,10000,5,5,0.0000,0.2000,0.0000,True,adaptive_global_joint_success_one_zero,0.011300000000000,0.012200000000000,0.000300000000000,31.2912
260514_160023,10000,5,5,0.0000,0.2133,0.0000,True,adaptive_global_joint_success_one_zero,0.038800000000000,0.038600000000000,0.002200000000000,41.4816
260514_160029,10000,5,5,0.0000,0.2267,0.0000,True,adaptive_global_joint_success_one_zero,0.085700000000000,0.091300000000000,0.013900000000000,51.3972
260514_160030,10000,5,5,0.0000,0.2400,0.0000,True,adaptive_global_joint_success_one_zero,0.153400000000000,0.157100000000000,0.041200000000000,61.2336
260514_155955,50000,5,5,0.0000,0.1733,0.0000,True,adaptive_global_joint_success_one_zero,0.000320000000000,0.000380000000000,0.000000000000000,14.72568
260514_160003,50000,5,5,0.0000,0.1867,0.0000,True,adaptive_global_joint_success_one_zero,0.002640000000000,0.002200000000000,0.000020000000000,22.21104
260514_160135,10000,5,5,0.1000,0.0000,0.1000,True,adaptive_global_joint_success_one_zero,0.060200000000000,0.056800000000000,0.003800000000000,39.0024
260514_160150,10000,5,5,0.1067,0.0000,0.1067,True,adaptive_global_joint_success_one_zero,0.119200000000000,0.127300000000000,0.021100000000000,49.8288
260514_155942,100000,5,5,0.0000,0.1200,0.0000,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.31452
260514_155947,100000,5,5,0.0000,0.1333,0.0000,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,1.27428
260514_160107,50000,5,5,0.0867,0.0000,0.0867,True,adaptive_global_joint_success_one_zero,0.002740000000000,0.002500000000000,0.000000000000000,21.41808
260514_155950,100000,5,5,0.0000,0.1467,0.0000,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,3.76116
260514_155952,100000,5,5,0.0000,0.1600,0.0000,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000030000000000,0.000000000000000,8.22828
260514_160211,10000,5,5,0.1133,0.0000,0.1133,True,adaptive_global_joint_success_one_zero,0.187400000000000,0.197100000000000,0.068900000000000,61.092
260514_160115,50000,5,5,0.0933,0.0000,0.0933,True,adaptive_global_joint_success_one_zero,0.016600000000000,0.015620000000000,0.000260000000000,29.49648
