time,n_iter,distance,n_round,sigma,sigma_GKP,sigma_idle,with_info,method,X_err_rate,Z_err_rate,Y_err_rate,avg_n_measure
260506_154559,50000,5,5,0.0667,0.0000,0.0943,True,default_tracking_old,0.000880000000000,0.000780000000000,0.000000000000000,120.0
260506_154712,10000,5,5,0.0933,0.0000,0.1320,True,default_tracking_old,0.206900000000000,0.210000000000000,0.084700000000000,120.0
260506_154519,100000,5,5,0.0467,0.0000,0.0660,True,default_tracking_old,0.000000000000000,0.000000000000000,0.000000000000000,120.0
260506_154712,10000,5,5,0.1000,0.0000,0.1414,True,default_tracking_old,0.241300000000000,0.230500000000000,0.158500000000000,120.0
260506_154519,100000,5,5,0.0533,0.0000,0.0754,True,default_tracking_old,0.000000000000000,0.000000000000000,0.000000000000000,120.0
260506_154616,50000,5,5,0.0733,0.0000,0.1037,True,default_tracking_old,0.009100000000000,0.009480000000000,0.000200000000000,120.0
260506_154531,100000,5,5,0.0600,0.0000,0.0849,True,default_tracking_old,0.000030000000000,0.000030000000000,0.000000000000000,120.0
260506_154849,10000,5,5,0.0800,0.0800,0.1131,True,default_tracking_old,0.121600000000000,0.116300000000000,0.019200000000000,120.0
260506_154903,10000,5,5,0.0867,0.0867,0.1226,True,default_tracking_old,0.204700000000000,0.201800000000000,0.081600000000000,120.0
260506_154719,100000,5,5,0.0400,0.0400,0.0566,True,default_tracking_old,0.000000000000000,0.000000000000000,0.000000000000000,120.0
260506_154907,10000,5,5,0.0933,0.0933,0.1320,True,default_tracking_old,0.248200000000000,0.238100000000000,0.167500000000000,120.0
260506_154728,100000,5,5,0.0467,0.0467,0.0660,True,default_tracking_old,0.000000000000000,0.000000000000000,0.000000000000000,120.0
260506_154744,100000,5,5,0.0533,0.0533,0.0754,True,default_tracking_old,0.000000000000000,0.000000000000000,0.000000000000000,120.0
260506_154840,50000,5,5,0.0667,0.0667,0.0943,True,default_tracking_old,0.006120000000000,0.005880000000000,0.000020000000000,120.0
260506_154843,50000,5,5,0.0733,0.0733,0.1037,True,default_tracking_old,0.039280000000000,0.039340000000000,0.001800000000000,120.0
260506_154818,100000,5,5,0.0600,0.0600,0.0849,True,default_tracking_old,0.000360000000000,0.000360000000000,0.000000000000000,120.0
260506_160546,10000,7,7,0.0800,0.0000,0.1131,True,adaptive_global_success_one_zero_old,0.095700000000000,0.095400000000000,0.012400000000000,182.1528
260506_160446,50000,7,7,0.0667,0.0000,0.0943,True,adaptive_global_success_one_zero_old,0.001520000000000,0.001760000000000,0.000000000000000,102.80832
260506_160414,100000,7,7,0.0400,0.0000,0.0566,True,adaptive_global_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,2.38296
260506_160418,100000,7,7,0.0467,0.0000,0.0660,True,adaptive_global_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,13.98816
260506_160433,100000,7,7,0.0533,0.0000,0.0754,True,adaptive_global_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,38.8752
260506_160605,10000,7,7,0.0867,0.0000,0.1226,True,adaptive_global_success_one_zero_old,0.201300000000000,0.201600000000000,0.077200000000000,223.5432
260506_160446,100000,7,7,0.0600,0.0000,0.0849,True,adaptive_global_success_one_zero_old,0.000030000000000,0.000040000000000,0.000000000000000,69.42288
260506_160755,100000,7,7,0.0400,0.0400,0.0566,True,adaptive_global_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,4.39056
260506_160834,100000,7,7,0.0467,0.0467,0.0660,True,adaptive_global_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,21.01872
260506_160511,50000,7,7,0.0733,0.0000,0.1037,True,adaptive_global_success_one_zero_old,0.021460000000000,0.020140000000000,0.000420000000000,140.19312
260506_160630,10000,7,7,0.0933,0.0000,0.1320,True,adaptive_global_success_one_zero_old,0.235200000000000,0.251800000000000,0.176100000000000,255.1224
260506_161101,100000,7,7,0.0533,0.0533,0.0754,True,adaptive_global_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,50.49816
260506_161437,10000,7,7,0.0800,0.0800,0.1131,True,adaptive_global_success_one_zero_old,0.181900000000000,0.180300000000000,0.060300000000000,223.1904
260506_161355,50000,7,7,0.0667,0.0667,0.0943,True,adaptive_global_success_one_zero_old,0.009660000000000,0.009180000000000,0.000080000000000,124.73712
260506_161253,100000,7,7,0.0600,0.0600,0.0849,True,adaptive_global_success_one_zero_old,0.000380000000000,0.000330000000000,0.000000000000000,84.336
260506_160658,10000,7,7,0.1000,0.0000,0.1414,True,adaptive_global_success_one_zero_old,0.249600000000000,0.249700000000000,0.236800000000000,275.088
260506_161523,10000,7,7,0.0867,0.0867,0.1226,True,adaptive_global_success_one_zero_old,0.241400000000000,0.244600000000000,0.168200000000000,259.656
260506_161359,50000,7,7,0.0733,0.0733,0.1037,True,adaptive_global_success_one_zero_old,0.069040000000000,0.068680000000000,0.005360000000000,173.88912
260506_161615,10000,7,7,0.0933,0.0933,0.1320,True,adaptive_global_success_one_zero_old,0.247900000000000,0.254800000000000,0.234200000000000,278.7096
260506_170655,100000,7,7,0.0400,0.0000,0.0566,True,default_tracking_old,0.000000000000000,0.000000000000000,0.000000000000000,336.0
260506_170719,100000,7,7,0.0467,0.0000,0.0660,True,default_tracking_old,0.000000000000000,0.000000000000000,0.000000000000000,336.0
260506_170751,100000,7,7,0.0533,0.0000,0.0754,True,default_tracking_old,0.000000000000000,0.000000000000000,0.000000000000000,336.0
260506_171251,10000,7,7,0.0800,0.0000,0.1131,True,default_tracking_old,0.069200000000000,0.059000000000000,0.004800000000000,336.0
260506_171708,100000,7,7,0.0400,0.0400,0.0566,True,default_tracking_old,0.000000000000000,0.000000000000000,0.000000000000000,336.0
260506_171328,10000,7,7,0.0867,0.0000,0.1226,True,default_tracking_old,0.178200000000000,0.183500000000000,0.057300000000000,336.0
260506_170843,100000,7,7,0.0600,0.0000,0.0849,True,default_tracking_old,0.000000000000000,0.000000000000000,0.000000000000000,336.0
260506_171117,50000,7,7,0.0667,0.0000,0.0943,True,default_tracking_old,0.000180000000000,0.000240000000000,0.000000000000000,336.0
260506_172027,100000,7,7,0.0467,0.0467,0.0660,True,default_tracking_old,0.000000000000000,0.000000000000000,0.000000000000000,336.0
