time,n_iter,distance,n_round,sigma,sigma_GKP,sigma_idle,with_info,method,X_err_rate,Z_err_rate,Y_err_rate,avg_n_measure
260508_003113,10000,9,9,0.1333,0.0000,0.0943,True,skip_zero_old,0.238800000000000,0.240200000000000,0.170500000000000,0.0
260508_002209,50000,9,9,0.1133,0.0000,0.0801,True,skip_zero_old,0.025840000000000,0.025800000000000,0.000700000000000,0.0
260508_001739,100000,9,9,0.0867,0.0000,0.0613,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260508_003308,10000,9,9,0.1400,0.0000,0.0990,True,skip_zero_old,0.247100000000000,0.250000000000000,0.226200000000000,0.0
260508_001849,100000,9,9,0.0933,0.0000,0.0660,True,skip_zero_old,0.000010000000000,0.000000000000000,0.000000000000000,0.0
260508_001938,100000,9,9,0.1000,0.0000,0.0707,True,skip_zero_old,0.000100000000000,0.000130000000000,0.000000000000000,0.0
260508_003803,10000,9,9,0.1200,0.1200,0.0849,True,skip_zero_old,0.248200000000000,0.241200000000000,0.205000000000000,0.0
260508_003921,10000,9,9,0.1267,0.1267,0.0896,True,skip_zero_old,0.246000000000000,0.247800000000000,0.247900000000000,0.0
260508_004134,10000,9,9,0.1333,0.1333,0.0943,True,skip_zero_old,0.250300000000000,0.245600000000000,0.256700000000000,0.0
260508_004247,10000,9,9,0.1400,0.1400,0.0990,True,skip_zero_old,0.248000000000000,0.249400000000000,0.245600000000000,0.0
260508_003323,100000,9,9,0.0800,0.0800,0.0566,True,skip_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260508_003331,100000,9,9,0.0867,0.0867,0.0613,True,skip_zero_old,0.000020000000000,0.000040000000000,0.000000000000000,0.0
260508_003649,50000,9,9,0.1067,0.1067,0.0754,True,skip_zero_old,0.123940000000000,0.126360000000000,0.020780000000000,0.0
260508_003733,50000,9,9,0.1133,0.1133,0.0801,True,skip_zero_old,0.222200000000000,0.219100000000000,0.107320000000000,0.0
260508_003353,100000,9,9,0.0933,0.0933,0.0660,True,skip_zero_old,0.002030000000000,0.002170000000000,0.000000000000000,0.0
260508_003548,100000,9,9,0.1000,0.1000,0.0707,True,skip_zero_old,0.027950000000000,0.028000000000000,0.000920000000000,0.0
260512_131744,100000,3,3,0.0800,0.0000,0.0566,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.2962
260512_131758,100000,3,3,0.0867,0.0000,0.0613,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,0.62996
260512_131759,100000,3,3,0.0933,0.0000,0.0660,True,adaptive_global_joint_success_one_zero_old,0.000060000000000,0.000080000000000,0.000000000000000,1.0836
260512_131924,50000,3,3,0.1133,0.0000,0.0801,True,adaptive_global_joint_success_one_zero_old,0.005960000000000,0.005400000000000,0.000060000000000,3.18088
260512_131924,50000,3,3,0.1067,0.0000,0.0754,True,adaptive_global_joint_success_one_zero_old,0.002240000000000,0.002020000000000,0.000000000000000,2.40992
260512_132012,10000,3,3,0.1200,0.0000,0.0849,True,adaptive_global_joint_success_one_zero_old,0.013800000000000,0.015200000000000,0.000300000000000,4.0244
260512_132012,10000,3,3,0.1267,0.0000,0.0896,True,adaptive_global_joint_success_one_zero_old,0.031700000000000,0.029500000000000,0.000900000000000,4.8724
260512_131907,100000,3,3,0.1000,0.0000,0.0707,True,adaptive_global_joint_success_one_zero_old,0.000400000000000,0.000460000000000,0.000000000000000,1.68968
260512_132029,10000,3,3,0.1333,0.0000,0.0943,True,adaptive_global_joint_success_one_zero_old,0.056900000000000,0.059100000000000,0.003700000000000,5.8932
260512_132029,10000,3,3,0.1400,0.0000,0.0990,True,adaptive_global_joint_success_one_zero_old,0.094200000000000,0.086000000000000,0.012200000000000,6.9168
260512_132031,100000,3,3,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero_old,0.000050000000000,0.000020000000000,0.000000000000000,0.96668
260512_132044,100000,3,3,0.0867,0.0867,0.0613,True,adaptive_global_joint_success_one_zero_old,0.000380000000000,0.000420000000000,0.000010000000000,1.65596
260512_132045,100000,3,3,0.0933,0.0933,0.0660,True,adaptive_global_joint_success_one_zero_old,0.002210000000000,0.001690000000000,0.000010000000000,2.5096
260512_132210,50000,3,3,0.1067,0.1067,0.0754,True,adaptive_global_joint_success_one_zero_old,0.019380000000000,0.018840000000000,0.000960000000000,4.51408
260512_132210,50000,3,3,0.1133,0.1133,0.0801,True,adaptive_global_joint_success_one_zero_old,0.040220000000000,0.040740000000000,0.002440000000000,5.59336
260512_132259,10000,3,3,0.1200,0.1200,0.0849,True,adaptive_global_joint_success_one_zero_old,0.075400000000000,0.070000000000000,0.009400000000000,6.8148
260512_132259,10000,3,3,0.1267,0.1267,0.0896,True,adaptive_global_joint_success_one_zero_old,0.118700000000000,0.115300000000000,0.020000000000000,8.0176
260512_132156,100000,3,3,0.1000,0.1000,0.0707,True,adaptive_global_joint_success_one_zero_old,0.007540000000000,0.006660000000000,0.000070000000000,3.48288
260512_132316,10000,3,3,0.1400,0.1400,0.0990,True,adaptive_global_joint_success_one_zero_old,0.195200000000000,0.187300000000000,0.068300000000000,10.6136
260512_132316,10000,3,3,0.1333,0.1333,0.0943,True,adaptive_global_joint_success_one_zero_old,0.156500000000000,0.158800000000000,0.044600000000000,9.3228
260512_134127,50000,5,5,0.1067,0.0000,0.0754,True,adaptive_global_joint_success_one_zero_old,0.002220000000000,0.002180000000000,0.000000000000000,11.5356
260512_134156,50000,5,5,0.1133,0.0000,0.0801,True,adaptive_global_joint_success_one_zero_old,0.011600000000000,0.011500000000000,0.000340000000000,15.91104
260512_134347,10000,5,5,0.1200,0.0000,0.0849,True,adaptive_global_joint_success_one_zero_old,0.041100000000000,0.037800000000000,0.002600000000000,22.6632
260512_134040,100000,5,5,0.0800,0.0000,0.0566,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,2.10312
260512_134425,10000,5,5,0.1267,0.0000,0.0896,True,adaptive_global_joint_success_one_zero_old,0.091800000000000,0.087200000000000,0.013700000000000,31.9044
260512_134424,10000,5,5,0.1333,0.0000,0.0943,True,adaptive_global_joint_success_one_zero_old,0.157700000000000,0.157100000000000,0.046300000000000,42.7944
260512_134100,100000,5,5,0.0867,0.0000,0.0613,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000010000000000,0.000000000000000,3.74976
260512_134105,100000,5,5,0.0933,0.0000,0.0660,True,adaptive_global_joint_success_one_zero_old,0.000020000000000,0.000010000000000,0.000000000000000,5.63844
260512_134105,100000,5,5,0.1000,0.0000,0.0707,True,adaptive_global_joint_success_one_zero_old,0.000360000000000,0.000300000000000,0.000000000000000,8.2632
260512_134503,10000,5,5,0.1400,0.0000,0.0990,True,adaptive_global_joint_success_one_zero_old,0.216100000000000,0.215100000000000,0.097200000000000,54.1752
260512_134531,50000,5,5,0.1067,0.1067,0.0754,True,adaptive_global_joint_success_one_zero_old,0.055320000000000,0.055480000000000,0.004540000000000,28.55688
