time,n_iter,distance,n_round,sigma,sigma_GKP,sigma_idle,with_info,method,X_err_rate,Z_err_rate,Y_err_rate,avg_n_measure
260604_135047,100000,5,38,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_5-10-15-20-25-30-35-38,0.006360000000000,0.006750000000000,0.000050000000000,297.48072
260604_141807,100000,5,42,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_5-10-15-20-25-30-35-40-42,0.011320000000000,0.011230000000000,0.000090000000000,192.0
260604_135818,100000,5,39,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_5-10-15-20-25-30-35-39,0.006690000000000,0.006110000000000,0.000060000000000,300.30396
260604_143031,100000,5,43,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_5-10-15-20-25-30-35-40-43,0.012180000000000,0.011670000000000,0.000160000000000,192.0
260604_140157,100000,5,40,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_5-10-15-20-25-30-35-40,0.007030000000000,0.007290000000000,0.000080000000000,303.07512
260604_153524,100000,7,7,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_7,0.000010000000000,0.000000000000000,0.000000000000000,18.7776
260604_143744,100000,5,44,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_5-10-15-20-25-30-35-40-44,0.011270000000000,0.012120000000000,0.000130000000000,192.0
260604_144227,100000,5,45,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_5-10-15-20-25-30-35-40-45,0.012150000000000,0.012120000000000,0.000070000000000,192.0
260604_154342,100000,7,7,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_7,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260604_140624,100000,5,41,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_5-10-15-20-25-30-35-40-41,0.006990000000000,0.007150000000000,0.000050000000000,326.82828
260604_154517,100000,7,8,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_7-8,0.000030000000000,0.000000000000000,0.000000000000000,66.82344
260604_155042,100000,7,8,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_7-8,0.000010000000000,0.000010000000000,0.000000000000000,48.0
260604_155140,100000,7,9,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_7-9,0.000050000000000,0.000030000000000,0.000000000000000,86.05608
260604_155349,100000,7,9,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_7-9,0.000030000000000,0.000080000000000,0.000000000000000,48.0
260604_155605,100000,7,10,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_7-10,0.000100000000000,0.000170000000000,0.000000000000000,94.9632
260604_160033,100000,7,10,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_7-10,0.000070000000000,0.000050000000000,0.000000000000000,48.0
260604_145236,100000,5,46,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_5-10-15-20-25-30-35-40-45-46,0.013120000000000,0.011640000000000,0.000140000000000,216.0
260604_141658,100000,5,42,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_5-10-15-20-25-30-35-40-42,0.006800000000000,0.007390000000000,0.000080000000000,335.54592
260604_160512,100000,7,11,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_7-11,0.000060000000000,0.000120000000000,0.000000000000000,48.0
260604_145857,100000,5,47,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_5-10-15-20-25-30-35-40-45-47,0.013060000000000,0.013940000000000,0.000220000000000,216.0
260604_160441,100000,7,11,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_7-11,0.000040000000000,0.000090000000000,0.000000000000000,100.4328
260604_142302,100000,5,43,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_5-10-15-20-25-30-35-40-43,0.007570000000000,0.007270000000000,0.000020000000000,339.60264
260604_161312,100000,7,12,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_7-12,0.000070000000000,0.000100000000000,0.000000000000000,48.0
